username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/06/21 04:27;59;142;"UPDATE: I picked the call Pls recommend schools that would afford a PhD in Cybersecurity for special focus on New/Emerging Tech like: + IoT + Artificial Intelligence + Blockchain + Machine Learning ...and application in Financial Services, Telecoms, Health, or Transportation. https://twitter.com/WaleMicaiah/status/1141135843245088769 …";;;;"1141910592971841537";https://twitter.com/WaleMicaiah/status/1141910592971841537
;2019/06/18 12:30;20;14;"Artificial Intelligence in the Automotive Industry – an Analysis of the Space https://buff.ly/2UehFoK  v/ @Emerj #Transportation #SelfDrivingCars #MachineLearning #IoT #Robotics #BigData #Analytics Cc @SpirosMargaris @JimMarous @psb_dc @andi_staub @schmarzo @evankirstelpic.twitter.com/g5RYtAYRJM";;@Emerj @SpirosMargaris @JimMarous @psb_dc @andi_staub @schmarzo @evankirstelpic;#Transportation #SelfDrivingCars #MachineLearning #IoT #Robotics #BigData #Analytics;"1140944799526281216";https://twitter.com/ipfconline1/status/1140944799526281216
;2019/06/09 12:06;15;17;"How Artificial Intelligence and Machine Learning Are Revolutionizing #Logistics, Supply Chain and #Transportation https://bit.ly/2ZekWGA  @Entrepreneur #ArtificialIntelligence #DataScience #SupplyChain #BigData #DeepLearning #MachineLearning #DigitalTransformation #AIpic.twitter.com/xWzTfojmeR";;@Entrepreneur;#Logistics #Transportation #ArtificialIntelligence #DataScience #SupplyChain #BigData #DeepLearning #MachineLearning #DigitalTransformation #AIpic;"1137677459468574720";https://twitter.com/marcusborba/status/1137677459468574720
;2019/05/22 23:31;68;411;"Ah, we forgot to mention in our analysis of batteries, artificial intelligence, robots, and autonomous systems that, as it disrupts most other traditional #auto companies, $TSLA is an #EV company morphing into a transportation-as-a-service (think SaaS) company. https://twitter.com/smigliore15/status/1131316027160170497 …";;;#auto #EV;"1131326729174364160";https://twitter.com/CathieDWood/status/1131326729174364160
;2019/05/22 21:40;120;830;"No other investment firm has three analysts, with expertise in batteries, robots, artificial intelligence, and autonomous transportation networks focused on this investment opportunity. https://twitter.com/ARKInvest/status/1131292664882782209 …";;;;"1131298694089924608";https://twitter.com/CathieDWood/status/1131298694089924608
;2019/05/17 13:00;10;50;"Deals include investments in electronics, manufacturing, and artificial intelligence, as well as agreements related to energy, transportation, and tourism including theme parks. https://bit.ly/2WNujML ";;;;"1129355891248062466";https://twitter.com/cnnphilippines/status/1129355891248062466
;2019/05/16 18:46;219;930;"Use Artificial Intelligence(AI) to solve challenges faced by India:Requested ministries to identify projects where AI can be leveraged for social development & inclusive growth. Focus sectors are healthcare, agriculture, education, smart cities , transportation & smart mobility.";;;;"1129080675825475584";https://twitter.com/amitabhk87/status/1129080675825475584
;2019/05/16 17:12;6;19;"The Artificial intelligence and Africa's digital economy session discussed how technologies such as AI, blockchain and IoT will be a key contributor in creating improved and efficient access to healthcare, transportation to name a few. #TAS2019 #Rwandapic.twitter.com/Gm6yUrnHLz";;;#TAS2019 #Rwandapic;"1129057083226316800";https://twitter.com/mukamana25/status/1129057083226316800
;2019/05/10 19:32;15;80;"UoM will starts new courses at School of Engineering and Applied Sciences at Kalyan 1) MTech In Computer Engineering 2) MTech In Chemical Engineering & Technology 3) MTech In Artificial Intelligence 4) MTech in Transportation Engineering 5)MSC in Oceanography & PhD programs.";;;;"1126917826160123904";https://twitter.com/Uni_Mumbai/status/1126917826160123904
;2019/04/07 22:15;12;23;"It is impossible to ignore the apparent impact of artificial intelligence in our everyday lives. Some of the most impacted industries: Transportation Manufacturing Entertainment #AI #Robotics #ML #NLP @karpathy @NipsConference @soumithchintalahttp://ow.ly/pYpe30om8p8 ";;@karpathy @NipsConference @soumithchintalahttp;#AI #Robotics #ML #NLP;"1115000054417432579";https://twitter.com/SwissCognitive/status/1115000054417432579
;2019/03/18 21:41;8;26;"2. Boeing MAX fiasco is a reminder that as more Artificial Intelligence enters healthcare, transportation, manufacturing, education, military…we need not only better, ethical engineers, but also more capable and ethical watchdogs who can run proper safety checks on AI systems.";;;;"1107758909538910208";https://twitter.com/Khanoisseur/status/1107758909538910208
;2019/03/18 16:14;7;16;"Nokia joins Pöyry and Infosys India to enhance artificial intelligence framework for industry, utilities, transportation & infrastructure organizations ? @Infosys? ? @nokia? ? @Poyryplc?https://www.globenewswire.com/news-release/2019/03/14/1754901/0/en/Nokia-joins-P%C3%B6yry-and-Infosys-to-enhance-the-artificial-intelligence-framework-for-industry-utilities-transportation-and-infrastructure-organization.html#.XI6fWpePAkc.whatsapp …";;@Infosys @nokia @Poyryplc;#;"1107676601834266624";https://twitter.com/IndEmbFinEst/status/1107676601834266624
;2019/03/04 07:50;54;110;"Four Centre of Excellence being established together with China: - Artificial Intelligence - HighSpeec Transportation (Bullet train for Export Purpose) - Food Technology & processing - Minerals Development Dr Atta said these likely to start in coming FY";;;;"1102476478346719232";https://twitter.com/Yasirmcheema/status/1102476478346719232
;2019/02/25 20:16;10;79;"- which we have today,  from solar power to wind energy, from Artificial Intelligence to automation which could radically change transportation for instance, so that we wouldn't have polluting cars, diesel or fossil fuel, but only electric cars or trains for instance,";;;;"1100127327231660033";https://twitter.com/pamfoundation/status/1100127327231660033
;2019/02/12 21:26;6;14;"Congrats to GWU’s Transportation Team, winner of @OCTODC's #GigabitDCx challenge! The Road Vision app from the team at @GWtweets uses Artificial Intelligence (AI) methods to translate video feeds into traffic mobility and safety information (traffic counts, speeds). pic.twitter.com/JE6W8frlcs";;@OCTODC @GWtweets;#GigabitDCx;"1095434063752630273";https://twitter.com/US_Ignite/status/1095434063752630273
;2019/01/11 06:30;17;29;"Top Five Sustainability Trends 2019. The rise of sustainability practices in unexpected places using innovative applications of cutting edge technologies; ?Artificial intelligence|?Sustainability professionals|?Transportation ?Agriculture ?Carbon Tax pic.twitter.com/xuVhWRpFiu";;;;"1083612000775782400";https://twitter.com/EmmanuelNnko/status/1083612000775782400
;2019/01/06 13:00;6;9;"Artificial intelligence, energy, transportation. The way we live and work will undergo fundamental shifts over th... https://goo.gl/nMhPXr ";;;;"1081898190889279488";https://twitter.com/DanielNTorres/status/1081898190889279488
;2019/01/03 15:45;9;18;"Artificial Intelligence at airports: how is #AI speeding up #security? https://zurl.co/1uhF  #transportation #airport #trust cc @evankirstel @ipfconline1 @SpirosMargaris @HaroldSinnott @sallyeaves @Paula_Piccard @MikeQuindazzi @YuHelenYu @Ronald_vanLoon @diioannid @nigewillsonpic.twitter.com/OlsoPSXK4o";;@evankirstel @ipfconline1 @SpirosMargaris @HaroldSinnott @sallyeaves @Paula_Piccard @MikeQuindazzi @YuHelenYu @Ronald_vanLoon @diioannid @nigewillsonpic;#AI #security #transportation #airport #trust;"1080852722570665984";https://twitter.com/thejef4/status/1080852722570665984
;2018/12/30 15:30;6;26;"I think with artificial intelligence taking over warehousing, retail, public transportation etc there’s a major need for a citizen income. Otherwise homelessness will increase as will zero hour contracts and foodbanks";;;;"1079399426060357633";https://twitter.com/Shackviral/status/1079399426060357633
;2018/12/23 18:07;9;16;"Many thanks to @Babatee760 @Cyberdroidmann and @SadeeqAkintola for helping breakdown Artificial Intelligence and Data Science down and it's so many applications in Transportation, Imagery, Gaming and Healthcare. A replay link will be shared for those that missed it. pic.twitter.com/8AA5iVoEa7";;@Babatee760 @Cyberdroidmann @SadeeqAkintola;;"1076902188771930112";https://twitter.com/Rx_Deyholar/status/1076902188771930112
;2019/06/25 20:25;5;11;"7 ways the UAE is leading the way with Artificial Intelligence #AI #strategy #Transportation #education #Government #healthcare @HaroldSinnott @Fabriziobustama @mvollmer1 @HeinzVHoenen @jamesvgingerich @PALOMBAGI @Procurement2030 @ProcurementStarhttps://stepfeed.com/7-ways-the-uae-is-leading-the-way-with-artificial-intelligence-9038 …";;@HaroldSinnott @Fabriziobustama @mvollmer1 @HeinzVHoenen @jamesvgingerich @PALOMBAGI @Procurement2030 @ProcurementStarhttps;#AI #strategy #Transportation #education #Government #healthcare;"1143601237721571331";https://twitter.com/munir_alhaddad/status/1143601237721571331
